$ label msd 1
5100 6.333164182035116
5200 6.375304688450929
5300 6.450373501574589
5400 6.43646506780053
5500 6.516795562991434
5600 6.602328651730901
5700 6.677971315013939
5800 6.838311234047389
5900 6.842668225768146
6000 6.882182505935513
6100 6.99715440145341
6200 7.10448777908501
6300 7.136406832753899
6400 7.226223255915111
6500 7.285178657204521
6600 7.429031931268227
6700 7.479846812912325
6800 7.531451859703551
6900 7.569219668221864
7000 7.620055749472162
7100 7.713014639580165
7200 7.829875727749652
7300 7.8628188212237555
7400 7.9524426104168
7500 7.979242549945582
7600 8.041845336861108
7700 8.073038778038821
7800 8.140186810290663
7900 8.215108266468128
8000 8.281775145338695
8100 8.361767017820657
8200 8.404256212968598
8300 8.442994142299003
8400 8.475769490599472
8500 8.55850304104865
8600 8.705153872232511
8700 8.76190754203617
8800 8.852954545753509
8900 8.980605717204869
9000 9.11680886447775
9100 9.185873874037279
9200 9.247985495906146
9300 9.24025868434811
9400 9.304398900873936
9500 9.361313720894245
9600 9.421375941309206
9700 9.541834820335412
9800 9.674599872204224
9900 9.772947640031932
10000 9.846146469012142
10100 9.915257518452945
10200 9.97099626966313
10300 10.061266976883044
10400 10.19134249528392
10500 10.305008360933002
10600 10.325868460030403
10700 10.401637942000088
10800 10.537430896863063
10900 10.622086245258693
11000 10.623121221900156
11100 10.66415952477713
11200 10.75425954226773
11300 10.812962686441068
11400 10.895816614625456
11500 11.012192241979958
11600 11.042339512201098
11700 11.1055976954226
11800 11.163327717821613
11900 11.247723645882612
12000 11.335998330011071
12100 11.337785809074258
12200 11.503867127968448
12300 11.553812495094377
12400 11.615022631002077
12500 11.66535037324797
12600 11.713025310235963
12700 11.776704566910968
12800 11.866289760760644
12900 11.925214193407234
13000 11.973803880649756
13100 12.065282781485815
13200 12.191879126599998
13300 12.207260408748931
13400 12.326333248578855
13500 12.450122148896341
13600 12.517691761899385
13700 12.584075882453302
13800 12.659369638123138
13900 12.790323419680636
14000 12.862612690402404
14100 12.93795349997323
14200 13.012216608872476
14300 13.036453544676968
14400 13.090732283066336
14500 13.145958749780911
14600 13.230298734461687
14700 13.351054550700768
14800 13.512793485508784
14900 13.557734212304302
15000 13.624262709074706
15100 13.741376646232977
15200 13.769595939142079
15300 13.853292362783142
15400 13.993048299828667
15500 14.15759549852625
15600 14.273490081271497
15700 14.366953510724208
15800 14.459865944261326
15900 14.619547624385397
16000 14.776236148195856
16100 14.866383374036088
16200 14.926984558252446
16300 15.006020181680585
16400 15.086514621383978
16500 15.211388113825613
16600 15.348594833757637
16700 15.462056201664458
16800 15.606541271116162
16900 15.748359313405635
17000 15.813474235009311
17100 15.874543251291442
17200 15.955527747201279
17300 16.072011910217775
17400 16.155322189482973
17500 16.264519489128805
17600 16.34415113308955
17700 16.32616540611726
17800 16.46448701490749
17900 16.520894785561552
18000 16.56141101148117
18100 16.704482138981103
18200 16.71201333310452
18300 16.74103003748554
18400 16.78940096252161
18500 16.845700086943367
18600 16.882011262404323
18700 16.901918859945976
18800 16.98057302984281
18900 17.03251508386015
19000 17.102127735984737
19100 17.108014639350493
19200 17.206211242003157
19300 17.314060600348327
19400 17.33543858151782
19500 17.381283976888437
19600 17.530639764389377
19700 17.677745195008132
19800 17.76177953200406
19900 17.78957708305655
20000 17.929963276240617
