$ label msd 10
100 0.07689551273616037
200 0.13705445961504606
300 0.19069667714063773
400 0.2455621295879047
500 0.30359125129354286
600 0.3488562651889281
700 0.4084324643331724
800 0.4584767149120169
900 0.5147381321672245
1000 0.5650365596797815
1100 0.6141985012185937
1200 0.6768080193119208
1300 0.735228656466994
1400 0.7975469904653434
1500 0.8603887055327165
1600 0.9049014247606703
1700 0.9579237674527373
1800 1.0092691049320337
1900 1.066830510252259
2000 1.1050064609401542
2100 1.1533093343178744
2200 1.2029620389119702
2300 1.258492453868787
2400 1.2936387357551256
2500 1.3489148190661127
2600 1.4005442748697612
2700 1.462591601506303
2800 1.5039902791472906
2900 1.5550261414484332
3000 1.583709808442502
3100 1.6606662424025371
3200 1.7135437370947582
3300 1.7758052116455076
3400 1.8169736110656207
3500 1.8816809360706463
3600 1.9358960773327993
3700 1.9677748437018237
3800 2.022527668322982
3900 2.0848386836422077
4000 2.1540694970937606
4100 2.2168869046059863
4200 2.287882418182339
4300 2.343019489633854
4400 2.384380750372356
4500 2.4558483710594725
4600 2.503467743805006
4700 2.564535524849893
4800 2.6282501862579015
4900 2.6940513164815205
5000 2.748430137598056
5100 2.8212060985678606
5200 2.867540690743046
5300 2.906408017101115
5400 2.974443909249201
5500 3.0181067366050947
5600 3.0355848297347428
5700 3.0849900281688125
5800 3.119740812447793
5900 3.1365319252565533
6000 3.2072257941723024
6100 3.2029875687999314
6200 3.2730088404261726
6300 3.330119949419831
6400 3.386598774392946
6500 3.450325689219413
6600 3.498453088037632
6700 3.5475037064172668
6800 3.596244081142179
6900 3.635775507027815
7000 3.677005459508562
7100 3.7370395115738235
7200 3.7914615387146506
7300 3.861033520787041
7400 3.94019707988001
7500 3.9868261310398925
7600 4.044763613203731
7700 4.103793955734556
7800 4.164916482768837
7900 4.207474205432147
8000 4.266325234730109
8100 4.313340981444165
8200 4.349416839111405
8300 4.401124668210519
8400 4.469780789212148
8500 4.53782095181543
8600 4.60434179798047
8700 4.680667951749814
8800 4.733069420312868
8900 4.764242350594261
9000 4.84077017721837
9100 4.928569134561513
9200 4.978685652477654
9300 5.027767492435963
9400 5.113204973255553
9500 5.108506405648322
9600 5.177282660076776
9700 5.184318475615007
9800 5.230316252806266
9900 5.246592774659905
10000 5.300944308062231
10100 5.342854531922143
10200 5.3979104322642915
10300 5.452469773885633
10400 5.513367582347973
10500 5.558543568856838
10600 5.613537682315087
10700 5.682362493153644
10800 5.730071018617976
